,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Household_Status,Citizenship,Tax_Status,Gains,Losses,Dividends
16125,42,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16126,38,1,693.1542112950341,711.0952068286277,3,728.6656035328754,1,414.2280701754386,0,0,0
16128,27,1,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
16130,41,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16131,17,0,693.1542112950341,711.0952068286277,3,382.32666666666665,1,660.7064309306392,0,0,0
16132,51,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16133,27,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16134,26,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
16135,52,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,1,0
16136,24,1,693.1542112950341,805.5011764705882,5,806.9424928794249,1,660.7064309306392,0,0,0
16137,32,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
16138,41,1,693.1542112950341,711.0952068286277,4,618.0247933884298,1,660.7064309306392,0,0,0
16139,53,1,693.1542112950341,747.7302481351804,4,728.6656035328754,1,707.1732675661159,0,0,0
16140,25,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16141,38,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16143,72,0,773.3871370590072,747.7302481351804,5,728.6656035328754,1,707.1732675661159,0,0,1
16145,47,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16147,36,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16148,33,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
16150,29,0,773.3871370590072,747.7302481351804,3,618.0247933884298,0,414.2280701754386,0,0,0
16151,40,0,693.1542112950341,711.0952068286277,4,618.0247933884298,0,660.7064309306392,0,0,0
16152,34,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16153,49,1,693.1542112950341,711.0952068286277,4,806.9424928794249,1,660.7064309306392,0,0,0
16154,32,0,773.3871370590072,243.60848769649283,5,806.9424928794249,1,796.7804206309464,0,0,0
16156,51,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,0
16158,24,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,0
16159,16,1,693.1542112950341,711.0952068286277,1,382.32666666666665,1,414.2280701754386,0,0,0
16161,50,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,1
16162,39,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16163,38,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,1
16164,38,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,697.4142614601019,0,0,0
16165,51,1,693.1542112950341,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,1
16166,17,0,693.1542112950341,747.7302481351804,0,382.32666666666665,1,414.2280701754386,0,0,0
16168,53,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
16169,29,0,693.1542112950341,711.0952068286277,5,728.6656035328754,0,796.7804206309464,0,0,0
16171,61,1,693.1542112950341,747.7302481351804,5,806.9424928794249,0,697.4142614601019,0,0,0
16172,36,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16173,47,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16174,17,0,693.1542112950341,747.7302481351804,2,382.32666666666665,1,660.7064309306392,0,0,0
16175,57,0,679.3261231281198,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,1
16176,22,1,773.3871370590072,711.0952068286277,4,569.4171686746988,0,697.4142614601019,0,0,0
16177,45,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
16178,37,1,773.3871370590072,805.5011764705882,5,728.6656035328754,1,796.7804206309464,0,0,1
16179,56,1,773.3871370590072,747.7302481351804,5,806.9424928794249,0,697.4142614601019,0,0,0
16180,68,1,693.1542112950341,747.7302481351804,4,806.9424928794249,1,660.7064309306392,0,0,0
16181,28,1,773.3871370590072,805.5011764705882,5,569.4171686746988,1,660.7064309306392,0,0,0
16182,37,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16185,51,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,1,0
16186,72,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16188,34,1,693.1542112950341,711.0952068286277,0,728.6656035328754,1,796.7804206309464,0,0,0
16189,31,0,693.1542112950341,711.0952068286277,5,569.4171686746988,1,697.4142614601019,0,0,0
16190,39,0,693.1542112950341,747.7302481351804,4,806.9424928794249,1,796.7804206309464,0,0,0
16192,18,1,693.1542112950341,711.0952068286277,4,569.4171686746988,1,660.7064309306392,0,0,0
16193,45,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16194,18,1,693.1542112950341,747.7302481351804,2,569.4171686746988,1,660.7064309306392,0,0,0
16195,57,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16196,34,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16197,29,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,1,0
16198,28,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16199,27,1,693.1542112950341,711.0952068286277,3,728.6656035328754,1,796.7804206309464,0,0,0
16200,30,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16202,37,1,693.1542112950341,747.7302481351804,0,806.9424928794249,1,796.7804206309464,0,0,1
16204,29,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16205,27,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
16206,24,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
16207,53,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16208,18,0,773.3871370590072,747.7302481351804,3,569.4171686746988,1,660.7064309306392,0,0,0
16209,38,1,693.1542112950341,711.0952068286277,5,569.4171686746988,1,697.4142614601019,0,0,0
16211,41,1,693.1542112950341,711.0952068286277,5,728.6656035328754,0,796.7804206309464,0,0,0
16212,40,1,693.1542112950341,711.0952068286277,3,806.9424928794249,1,660.7064309306392,0,0,0
16215,20,1,693.1542112950341,805.5011764705882,3,569.4171686746988,1,660.7064309306392,0,0,0
16216,42,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
16217,42,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16218,28,0,693.1542112950341,711.0952068286277,5,618.0247933884298,1,660.7064309306392,0,0,0
16219,27,0,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16220,38,0,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16221,30,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16222,37,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,1
16223,28,1,773.3871370590072,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,0
16224,36,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
16225,20,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
16226,59,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
16227,34,1,773.3871370590072,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
16228,43,0,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16229,20,1,693.1542112950341,747.7302481351804,2,618.0247933884298,1,660.7064309306392,0,0,0
16230,34,1,693.1542112950341,711.0952068286277,2,728.6656035328754,0,796.7804206309464,0,0,0
16231,26,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16232,17,1,693.1542112950341,747.7302481351804,0,382.32666666666665,1,414.2280701754386,0,0,0
16233,34,1,773.3871370590072,711.0952068286277,4,618.0247933884298,1,697.4142614601019,0,0,0
16235,46,1,693.1542112950341,747.7302481351804,5,806.9424928794249,0,660.7064309306392,0,0,0
16237,33,0,693.1542112950341,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,0
16238,56,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16239,20,1,693.1542112950341,747.7302481351804,0,569.4171686746988,1,414.2280701754386,0,0,0
16240,53,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16241,67,1,773.3871370590072,711.0952068286277,3,806.9424928794249,1,660.7064309306392,0,0,0
16242,29,1,693.1542112950341,747.7302481351804,0,728.6656035328754,1,796.7804206309464,0,0,0
16243,53,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
16244,23,0,693.1542112950341,747.7302481351804,5,642.3239740820734,1,796.7804206309464,0,0,0
16245,35,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16246,55,0,693.1542112950341,711.0952068286277,3,806.9424928794249,1,796.7804206309464,0,0,0
16247,22,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16248,42,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16250,49,0,693.1542112950341,805.5011764705882,4,806.9424928794249,1,796.7804206309464,0,0,0
16251,18,0,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
16252,54,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
16253,50,0,693.1542112950341,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,1
16254,54,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16255,30,0,693.1542112950341,747.7302481351804,5,642.3239740820734,0,660.7064309306392,0,0,0
16256,38,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
16257,26,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16258,24,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16259,22,1,773.3871370590072,747.7302481351804,3,569.4171686746988,1,660.7064309306392,0,0,0
16260,58,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16261,17,0,693.1542112950341,711.0952068286277,2,642.3239740820734,1,660.7064309306392,0,0,0
16262,29,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16263,35,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
16264,45,0,773.3871370590072,747.7302481351804,3,806.9424928794249,1,796.7804206309464,0,0,1
16265,74,1,693.1542112950341,805.5011764705882,2,728.6656035328754,1,707.1732675661159,0,0,0
16266,39,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,1,0
16267,36,1,693.1542112950341,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
16268,24,1,773.3871370590072,805.5011764705882,5,806.9424928794249,1,660.7064309306392,0,0,0
16269,23,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16270,35,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16271,28,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16273,41,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16274,30,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
16275,34,1,773.3871370590072,747.7302481351804,2,728.6656035328754,1,796.7804206309464,0,0,0
16276,30,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16277,21,1,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
16279,30,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,697.4142614601019,0,0,0
16280,32,0,773.3871370590072,711.0952068286277,3,806.9424928794249,1,697.4142614601019,0,0,0
16281,45,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
16283,62,1,773.3871370590072,747.7302481351804,4,806.9424928794249,1,697.4142614601019,0,0,0
16284,20,1,693.1542112950341,747.7302481351804,2,569.4171686746988,1,660.7064309306392,0,0,0
16285,28,1,693.1542112950341,711.0952068286277,2,728.6656035328754,1,796.7804206309464,0,0,0
16286,35,0,679.3261231281198,805.5011764705882,5,806.9424928794249,0,660.7064309306392,0,0,0
16287,65,1,693.1542112950341,711.0952068286277,3,806.9424928794249,1,660.7064309306392,0,0,0
16288,59,1,693.1542112950341,711.0952068286277,5,642.3239740820734,1,660.7064309306392,0,0,0
16289,26,0,773.3871370590072,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,0
16291,36,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,1
16292,72,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,664.4714790224112,0,0,0
16295,43,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16296,72,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,707.1732675661159,0,0,0
16297,48,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,1
16298,37,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
16299,44,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16300,23,0,773.3871370590072,747.7302481351804,1,569.4171686746988,1,660.7064309306392,0,0,0
16301,34,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16302,40,0,693.1542112950341,747.7302481351804,3,806.9424928794249,1,796.7804206309464,0,0,0
16303,31,0,693.1542112950341,747.7302481351804,4,806.9424928794249,1,796.7804206309464,0,0,0
16304,19,0,693.1542112950341,747.7302481351804,0,569.4171686746988,0,414.2280701754386,0,0,0
16305,49,1,693.1542112950341,747.7302481351804,1,728.6656035328754,0,796.7804206309464,0,0,0
16306,25,1,693.1542112950341,243.60848769649283,5,618.0247933884298,0,660.7064309306392,0,0,0
16307,33,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
16308,33,0,693.1542112950341,747.7302481351804,1,806.9424928794249,0,660.7064309306392,0,0,0
16309,28,1,693.1542112950341,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
16310,46,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16311,20,1,773.3871370590072,747.7302481351804,4,569.4171686746988,1,660.7064309306392,0,0,0
16312,48,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
16313,38,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,1
16314,46,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16315,19,0,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
16316,25,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16317,35,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
16319,37,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
16320,59,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
16322,40,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
16323,38,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
16324,57,0,693.1542112950341,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,0
16325,37,0,773.3871370590072,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,1
16326,52,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,0
16327,35,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
16328,30,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16329,37,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16331,48,0,679.3261231281198,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,0
16333,35,0,693.1542112950341,711.0952068286277,4,806.9424928794249,1,796.7804206309464,0,0,0
16334,45,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16335,30,1,693.1542112950341,747.7302481351804,3,728.6656035328754,1,796.7804206309464,0,0,0
16337,33,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,1
16338,32,1,773.3871370590072,711.0952068286277,5,806.9424928794249,0,697.4142614601019,0,1,0
16339,20,0,693.1542112950341,747.7302481351804,4,806.9424928794249,1,660.7064309306392,0,0,0
16340,48,0,773.3871370590072,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,0
16341,44,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
16343,56,1,773.3871370590072,711.0952068286277,4,806.9424928794249,1,796.7804206309464,0,0,0
16344,45,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16345,29,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16346,26,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16347,23,0,773.3871370590072,805.5011764705882,3,569.4171686746988,1,660.7064309306392,0,0,0
16348,53,0,773.3871370590072,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,1
16349,50,1,773.3871370590072,243.60848769649283,4,728.6656035328754,1,796.7804206309464,0,0,0
16350,56,0,679.3261231281198,711.0952068286277,3,728.6656035328754,1,796.7804206309464,0,0,0
16351,54,1,693.1542112950341,711.0952068286277,2,806.9424928794249,1,697.4142614601019,0,0,0
16352,54,1,679.3261231281198,805.5011764705882,5,728.6656035328754,1,796.7804206309464,0,0,1
16353,25,0,693.1542112950341,711.0952068286277,5,618.0247933884298,1,660.7064309306392,1,0,0
16355,41,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16356,55,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16357,40,1,679.3261231281198,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
16358,55,1,773.3871370590072,243.60848769649283,5,728.6656035328754,1,796.7804206309464,0,0,1
16359,19,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16360,49,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16361,60,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
16362,27,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16363,23,0,773.3871370590072,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,1
16364,19,0,773.3871370590072,747.7302481351804,3,569.4171686746988,1,660.7064309306392,0,0,0
16365,33,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16366,45,0,693.1542112950341,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
16367,66,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,664.4714790224112,0,0,0
16368,41,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,1,0
16369,62,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16370,54,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16371,38,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16372,45,0,693.1542112950341,711.0952068286277,4,806.9424928794249,1,796.7804206309464,1,0,0
16374,33,1,773.3871370590072,747.7302481351804,3,728.6656035328754,1,796.7804206309464,0,0,0
16376,34,1,773.3871370590072,711.0952068286277,5,806.9424928794249,0,796.7804206309464,0,1,0
16377,46,0,679.3261231281198,711.0952068286277,4,806.9424928794249,1,796.7804206309464,0,0,1
16378,40,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
16379,28,1,693.1542112950341,747.7302481351804,5,569.4171686746988,1,697.4142614601019,0,0,0
16380,44,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
16381,52,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16382,34,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16383,28,0,693.1542112950341,747.7302481351804,1,569.4171686746988,0,660.7064309306392,0,0,0
16384,40,1,693.1542112950341,711.0952068286277,5,728.6656035328754,0,796.7804206309464,0,0,0
16385,43,1,693.1542112950341,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
16386,32,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16387,23,1,773.3871370590072,711.0952068286277,2,569.4171686746988,1,660.7064309306392,0,1,0
16388,43,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16389,50,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,1,0,1
16391,56,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
16392,19,1,773.3871370590072,711.0952068286277,4,569.4171686746988,1,660.7064309306392,0,0,0
16393,27,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16394,42,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16395,56,1,773.3871370590072,805.5011764705882,5,569.4171686746988,1,660.7064309306392,0,0,0
16396,36,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16397,31,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,1
16398,29,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16399,46,0,693.1542112950341,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,1
16400,31,0,693.1542112950341,711.0952068286277,4,569.4171686746988,1,660.7064309306392,0,0,0
16401,25,0,773.3871370590072,711.0952068286277,5,618.0247933884298,1,660.7064309306392,0,0,0
16402,43,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16403,27,1,773.3871370590072,711.0952068286277,5,618.0247933884298,0,660.7064309306392,0,0,0
16404,42,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
16405,32,0,693.1542112950341,711.0952068286277,5,806.9424928794249,0,796.7804206309464,0,0,0
16408,54,0,773.3871370590072,711.0952068286277,5,728.6656035328754,0,796.7804206309464,0,0,0
16409,35,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,1
16412,51,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
16413,29,0,773.3871370590072,711.0952068286277,3,728.6656035328754,1,796.7804206309464,0,0,0
16415,29,1,693.1542112950341,747.7302481351804,1,728.6656035328754,0,796.7804206309464,0,0,0
16416,47,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16417,21,0,773.3871370590072,711.0952068286277,3,569.4171686746988,1,660.7064309306392,0,0,0
16418,30,1,773.3871370590072,747.7302481351804,1,569.4171686746988,1,697.4142614601019,0,0,0
16419,58,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,1,0
16421,34,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16422,37,1,773.3871370590072,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,0
16423,22,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,1
16425,23,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16426,41,1,693.1542112950341,747.7302481351804,4,806.9424928794249,1,697.4142614601019,0,0,0
16428,20,1,693.1542112950341,747.7302481351804,0,618.0247933884298,0,414.2280701754386,0,0,0
16429,43,0,693.1542112950341,711.0952068286277,5,806.9424928794249,0,796.7804206309464,0,0,0
16430,46,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16431,25,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16432,24,1,773.3871370590072,747.7302481351804,2,806.9424928794249,0,697.4142614601019,0,0,0
16433,38,1,773.3871370590072,711.0952068286277,3,728.6656035328754,1,796.7804206309464,0,0,0
16435,20,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
16436,28,0,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16437,21,1,773.3871370590072,711.0952068286277,5,618.0247933884298,1,660.7064309306392,0,0,1
16438,39,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
16440,24,1,773.3871370590072,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,0
16441,25,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16442,33,1,693.1542112950341,711.0952068286277,5,806.9424928794249,0,697.4142614601019,0,0,0
16443,44,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
16444,34,0,773.3871370590072,747.7302481351804,1,806.9424928794249,1,796.7804206309464,0,0,0
16445,22,1,773.3871370590072,711.0952068286277,4,569.4171686746988,1,660.7064309306392,0,0,0
16446,53,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,0
16447,22,1,773.3871370590072,805.5011764705882,5,728.6656035328754,1,796.7804206309464,0,0,0
16448,22,1,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
16449,18,1,773.3871370590072,711.0952068286277,2,569.4171686746988,1,660.7064309306392,0,0,0
16450,45,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,1,0,0
16452,18,1,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,1
16453,42,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
16454,42,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
16456,25,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
16457,39,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
16458,60,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,1
16460,28,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
