,Income
8263,200
8264,7400
8265,1547
8266,750
8267,0
8268,2451
8269,1532
8270,0
8271,950
8272,0
8273,0
8274,700
8275,600
8276,518
8277,0
8278,250
8279,600
8280,0
8281,1600
8282,525
8283,0
8284,0
8285,455
8286,0
8287,0
8288,0
8289,1050
8290,0
8291,0
8292,1050
8293,0
8294,525
8295,0
8296,0
8297,0
8298,1400
8299,465
8300,0
8301,425
8302,0
8303,575
8304,0
8305,0
8306,1000
8307,0
8308,1400
8309,6600
8310,0
8311,800
8312,0
8313,0
8314,670
8315,900
8316,1154
8317,900
8318,0
8319,500
8320,0
8321,0
8322,850
8323,855
8324,1145
8325,700
8326,1300
8327,1076
8328,0
8329,0
8330,0
8331,0
8332,0
8333,600
8334,0
8335,425
8336,1153
8337,750
8338,0
8339,0
8340,0
8341,0
8342,1900
8343,710
8344,850
8345,850
8346,1045
8347,1000
8348,0
8349,0
8350,900
8351,0
8352,0
8353,0
8354,0
8355,1700
8356,1200
8357,0
8358,700
8359,0
8360,700
8361,1000
8362,0
8363,750
8364,910
8365,1115
8366,0
8367,1300
8368,625
8369,0
8370,0
8371,0
8372,1000
8373,640
8374,925
8375,1683
8376,850
8377,600
8378,665
8379,1900
8380,600
8381,0
8382,2038
8383,550
8384,0
8385,0
8386,0
8387,1040
8388,698
8389,0
8390,2100
8391,0
8392,1800
8393,0
8394,0
8395,0
8396,1800
8397,0
8398,500
8399,1710
8400,0
8401,0
8402,600
8403,600
8404,1000
8405,0
8406,650
8407,0
8408,1400
8409,600
8410,0
8411,0
8412,950
8413,0
8414,0
8415,0
8416,900
8417,0
8418,1000
8419,0
8420,1150
8421,425
8422,1050
8423,1400
8424,525
8425,650
8426,2000
8427,750
8428,600
8429,500
8430,0
8431,1500
8432,0
8433,0
8434,1600
8435,500
8436,0
8437,0
8438,2300
8439,750
8440,674
8441,500
8442,0
8443,1000
8444,735
8445,995
8446,0
8447,500
8448,500
8449,1380
8450,1100
8451,0
8452,0
8453,0
8454,2371
8455,0
8456,1097
8457,657
8458,0
8459,489
8460,530
8461,800
8462,1600
8463,2000
8464,835
8465,0
8466,750
8467,0
8468,509
8469,0
8470,0
8471,475
8472,0
8473,1000
8474,0
8475,425
8476,0
8477,0
8478,0
8479,465
8480,625
8481,0
8482,3750
8483,900
8484,0
8485,0
8486,0
8487,1927
8488,0
8489,0
8490,740
8491,0
8492,1500
8493,0
8494,800
8495,0
8496,850
8497,1125
8498,0
8499,0
8500,1038
8501,600
8502,700
8504,1500
8505,808
8506,1200
8507,700
8508,0
8509,600
8510,1310
8511,1800
8512,800
8513,700
8514,650
8515,400
8516,650
8517,0
8518,0
8519,0
8520,1400
8521,900
8522,1000
8523,1188
8524,0
8525,0
8526,1000
8527,0
8528,1250
8529,550
8530,0
8531,0
8532,900
8533,0
8534,0
8535,425
8536,1895
8537,0
8538,1179
8539,575
8540,1759
8541,600
8542,500
8543,2596
8544,625
8545,0
8546,435
8547,0
8548,600
8549,890
8550,1420
8551,1200
8552,725
8553,0
8554,0
8555,1600
8556,0
8557,0
8558,0
8559,435
8560,600
8561,0
8562,0
8563,0
8564,0
8565,0
8566,0
8567,600
8568,0
8569,0
8570,770
8571,1000
8572,750
8573,500
8574,0
8575,0
8576,0
8577,0
8578,1065
8579,700
8580,0
8581,1907
8582,1800
8583,0
8584,0
8585,3100
8586,0
8587,900
8588,1558
8589,0
8590,0
8591,0
8592,0
8593,0
8594,0
8595,1312
8596,0
8597,825
8598,0
8599,0
8600,200
8601,0
8602,0
8603,1800
8604,0
8605,757
8606,500
8607,0
8608,2400
8609,0
8610,0
8611,1600
8612,500
8613,0
8614,0
8615,0
8616,750
8617,0
8618,960
8619,0
8620,825
8621,515
8622,800
8623,959
8624,0
8625,0
8626,450
8627,700
8628,600
8629,200
8630,850
8631,900
8632,430
8633,0
8634,0
8635,550
8636,1450
8637,0
8638,0
8639,0
8640,1000
8641,8800
8642,3350
8643,900
8644,470
8645,550
8646,984
8647,0
8648,1250
8649,0
8650,967
8651,725
8652,465
8653,0
8654,0
8655,0
8656,0
8657,0
8658,0
8659,1040
8660,803
8661,0
8662,0
8663,0
8664,825
8665,0
8666,0
8667,1700
8668,0
8669,1344
8670,500
8671,0
8672,510
8673,500
8674,960
8675,0
8676,475
8677,1900
8678,550
8679,800
8680,0
8681,1400
8682,1600
8683,0
8684,1800
8685,800
8686,0
8687,650
8688,1400
8689,1140
8690,465
8691,425
8692,0
8693,1050
8694,451
8695,1500
8696,1500
8697,1202
8698,0
8699,769
8700,995
8701,988
8702,0
8703,620
8704,425
8705,500
8706,650
8707,0
8708,1634
8709,1500
8710,0
8711,700
8712,0
8713,0
8714,800
8715,400
8716,1500
8717,1015
8718,425
8719,525
8720,575
8721,650
8722,2200
8723,0
8724,779
8725,707
8726,475
8727,0
8728,1200
8729,0
8730,0
8731,0
8732,0
8733,0
8734,0
8735,0
8736,1625
8737,900
8738,745
8739,0
8740,0
8741,500
8742,540
8743,1761
8744,0
8745,570
8746,425
8747,750
8748,0
8749,0
8750,1300
8751,1125
8752,720
8753,1500
8754,0
8755,0
8756,700
8757,1201
8758,525
8759,550
8760,750
8761,1960
8762,0
8763,2100
8764,650
8765,0
8766,820
8767,900
8768,0
8769,1000
8770,0
8771,700
8772,520
8773,0
8774,1150
8775,1200
8776,0
8777,0
8778,500
8779,700
8780,0
8781,0
8782,500
8783,0
8784,0
8785,0
8786,600
8787,800
8788,1300
8789,0
8790,1650
8791,0
8792,0
8793,750
8794,0
8795,0
8796,0
8797,950
8798,800
8799,800
8800,1250
8801,1000
8802,1467
8803,500
8804,1300
8805,850
8806,760
8807,755
8808,0
8809,0
8810,0
8811,0
8812,1600
8813,1003
8814,800
8815,650
8816,560
8817,0
8818,0
8819,750
8820,0
8821,0
8822,0
8823,0
8824,0
8825,0
8826,0
8827,900
8828,1740
8829,0
8830,0
8831,0
8832,765
8833,0
8834,0
8835,0
8836,852
8837,1600
8838,1145
8839,0
8840,0
8841,0
8842,550
8843,550
8844,800
8845,0
8846,600
8847,600
8848,340
8849,0
8850,213
8851,0
8852,1000
8853,740
8854,1194
8855,515
8856,1300
8857,1200
8858,0
8859,700
8860,735
8861,575
8862,1313
8863,450
8864,0
8865,0
8866,1125
8867,500
8868,1500
8869,0
8870,1540
8871,0
8872,0
8873,0
8874,445
8875,425
8876,0
8877,675
8878,580
8879,1602
8880,2375
8881,1437
8882,0
8883,525
8884,650
8885,817
8886,585
8887,0
8888,850
8889,505
8890,769
8891,0
8892,1269
8893,0
8894,0
8895,700
8896,0
8897,1233
8898,0
8899,0
8900,0
8901,0
8902,0
8903,0
8904,0
8905,1827
8906,0
8907,1200
8908,500
8909,0
8910,0
8911,0
8912,530
8913,775
8914,0
8915,0
8916,0
8917,2100
8918,0
8919,575
8920,0
8921,950
8922,0
8923,0
8924,550
8925,0
8926,0
8927,1600
8928,0
8929,0
8930,475
8931,500
8932,450
8933,0
8934,630
8935,953
8936,550
8937,0
8938,750
8939,2600
8940,1300
8941,1094
8942,1055
8943,800
8944,0
8945,800
8946,766
8947,1300
8948,1756
8949,995
8950,620
8951,2915
8952,0
8953,675
8954,1150
8955,550
8956,0
8957,1300
8958,0
8959,605
8960,1053
8961,0
8962,1400
8963,0
8964,2290
8965,600
8966,600
8967,0
8968,0
8969,550
8970,843
8971,800
8972,0
8973,900
8974,995
8975,0
8976,700
8977,425
8978,900
8979,1900
8980,0
8981,800
8982,1137
8983,0
8984,612
8985,0
8986,1900
8987,0
8988,0
8989,2538
8990,550
8991,750
8992,700
8993,0
8994,0
8995,535
8996,0
8997,550
8998,0
8999,0
9000,610
9001,500
9002,500
9003,0
9004,800
9005,2000
9006,445
9007,500
9008,0
9009,0
9010,0
9011,0
9012,0
9013,600
9014,670
9015,0
9016,535
9017,0
9018,1000
9019,0
9020,0
9021,0
9022,465
9023,0
9024,550
9025,1200
9026,700
9027,1600
9028,0
9029,0
9030,0
9031,960
9032,1249
9033,0
9034,1100
9035,0
9036,945
9037,475
9038,0
9039,0
9040,0
9041,450
9042,400
9043,982
9044,1200
9045,1000
9046,700
9047,0
9048,425
9049,1300
9050,655
9051,0
9052,0
9053,831
9054,600
9055,425
9056,0
9057,1519
9058,0
9059,998
9060,0
9061,0
9062,0
9063,800
9064,0
9065,0
9066,0
9067,585
9068,550
9069,2000
9070,2500
9071,600
9072,1700
9073,465
9074,0
9075,0
9076,0
9077,0
9078,900
9079,1000
9080,700
9081,1050
9082,0
9083,525
9084,1800
9085,700
9086,0
9087,1360
9088,550
9089,869
9090,0
9091,700
9092,550
9093,1400
9094,965
9095,0
9096,675
9097,1175
9098,465
9099,1175
9100,600
9101,550
9102,0
9103,1026
9104,1325
9105,0
9106,0
9107,0
9108,0
9109,0
9110,0
9111,678
9112,0
9113,900
9114,900
9115,0
9116,700
9117,1700
9118,900
9119,0
9120,0
9121,0
9122,900
9123,0
9124,0
9125,0
9126,865
9127,1860
9128,0
9129,1635
9130,600
9131,0
9132,1000
9133,0
9135,0
9136,956
9137,400
9138,0
9139,0
9140,0
9141,0
9142,1800
9143,1300
9144,600
9145,0
9146,1100
9147,0
9148,640
9149,0
9150,0
9151,610
9152,0
9153,435
9154,0
9155,0
9156,2100
9157,650
9158,0
9159,0
9160,900
9161,800
9162,0
9163,0
9164,600
9165,1388
9166,0
9167,0
9168,0
9169,1050
9170,0
9171,992
9172,0
9173,425
9174,0
9175,500
9176,585
9177,700
9178,0
9179,2000
9180,0
9181,0
9182,0
9183,463
9184,0
9185,0
9186,0
9187,0
9188,0
9189,0
9190,0
9191,0
9192,2206
9193,900
9194,0
9195,500
9196,0
9197,1826
9198,800
9199,1275
9200,650
9201,500
9202,710
9203,700
9204,800
9205,0
9206,0
9207,1085
9208,600
9209,500
9210,0
9211,400
9212,1200
9213,0
9214,500
9215,700
9216,650
9217,0
9218,850
9219,0
9220,600
9221,0
9222,800
9223,1500
9224,0
9225,1458
9226,0
9227,648
9228,0
9229,800
9230,600
9231,500
9232,0
9233,500
9234,675
9235,1175
9236,1000
9237,0
9238,0
9239,1300
9240,1802
9241,511
9242,500
9243,575
9244,0
9245,1700
9246,0
9247,1000
9248,0
9249,0
9250,0
9251,950
9252,0
9253,1005
9254,0
9255,1305
9256,1650
9257,0
9258,1536
9259,1321
9260,0
9261,0
9262,0
9263,3300
9264,0
9265,0
9266,0
9267,1300
9268,0
9269,0
9270,0
9271,0
9272,0
9273,0
9274,1400
9275,800
9276,700
9277,0
9278,0
9279,425
9280,810
9281,0
9282,440
9283,700
9284,489
9285,600
9286,0
9287,1800
9288,1200
9289,850
9290,0
9291,515
9292,0
9293,629
9294,900
9295,0
9296,960
9297,1500
9298,0
9299,0
9300,646
9301,0
9302,500
9303,1000
9304,700
9305,700
9306,575
9307,0
9308,2000
9309,0
9310,0
9311,0
9312,800
9313,725
9314,2700
9315,0
9316,0
9317,600
9318,0
9319,765
9320,1000
9321,0
9322,0
9323,1300
9324,550
9325,0
9326,425
9327,1062
9328,675
9329,0
9330,0
9331,1000
9332,4000
9333,600
9334,1500
9335,1065
9336,1107
9337,213
9338,475
9339,1600
9340,0
9341,0
9342,1030
9343,0
9344,483
9345,310
9346,0
9347,2000
9348,827
9349,0
9350,1750
9351,700
9352,1146
9353,700
9354,0
9355,0
9356,1300
9357,1390
9358,0
9359,0
9360,0
9361,0
9362,0
9363,0
9364,0
9365,0
9366,700
9367,0
9368,0
9369,0
9370,1000
9371,450
9372,625
9373,0
9374,900
9375,0
9376,500
9377,500
9378,705
9379,919
9380,900
9381,850
9382,600
9383,0
9384,1600
9385,875
9386,0
9387,2379
9388,0
9389,0
9390,700
9391,650
9392,0
9393,1050
9394,1200
9395,0
9396,0
9397,700
9398,1882
9399,700
9400,0
9401,0
9402,0
9403,0
9404,2000
9405,0
9406,864
9407,0
9408,0
9409,355
9410,1259
9411,450
9412,0
9413,750
9414,817
9415,1100
9416,0
9417,0
9418,0
9419,475
9420,0
9421,865
9422,800
9423,850
9424,1200
9425,700
9426,0
9427,0
9428,0
9429,0
9430,0
9431,0
9432,0
9433,0
9434,0
9435,0
9436,0
9437,750
9438,0
9439,0
9440,0
9441,640
9442,741
9443,0
9444,825
9445,0
9446,800
9447,500
9448,1000
9449,690
9450,0
9451,440
9452,0
9453,303
9454,0
9455,875
9456,0
9457,1976
9458,2952
9459,0
9460,0
9461,0
9462,0
9463,0
9464,0
9465,1050
9466,1532
9467,1800
9468,0
9469,0
9470,0
9471,1020
9472,2012
9473,0
9474,0
9475,0
9476,950
9477,1100
9478,0
9479,600
9480,0
9481,725
9482,0
9483,665
9484,475
9485,0
9486,600
9487,0
9488,0
9489,0
9490,450
9491,465
9492,0
9493,0
9494,800
9495,575
9496,0
9497,800
9498,0
9499,1100
9500,0
9501,0
9502,625
9503,725
9504,0
9505,275
9506,425
9507,1050
9508,0
9510,1750
9511,0
9512,790
9513,700
9514,0
9515,650
9516,0
9517,0
9518,0
9519,540
9520,675
9521,950
9522,822
9523,0
9524,0
9525,0
9526,0
9527,1400
9528,450
9529,0
9530,550
9531,0
9532,0
9533,0
9534,700
9535,1479
9536,1700
9537,0
9538,1245
9539,0
9540,1000
9541,0
9542,1300
9543,500
9544,0
9545,500
9546,700
9547,0
9548,750
9549,575
9550,600
9551,0
9552,0
9553,0
9554,600
9555,0
9556,1035
9557,0
9558,0
9559,0
9560,0
9561,0
9562,0
9563,500
9564,500
9565,650
9566,1400
9567,675
9568,0
9569,0
9570,773
9571,800
9572,0
9573,500
9574,0
9575,575
9576,1850
9577,850
9578,1200
9579,0
9580,1239
9581,450
9582,750
9583,0
9584,465
9585,1950
9586,2200
9587,0
9588,425
9589,455
9590,1400
9591,0
9592,0
9593,0
9594,2400
9595,800
9596,425
9597,2000
9598,500
9599,0
9600,500
9601,1800
9602,630
9603,900
9604,0
9605,0
9606,1500
9607,0
9608,2200
9609,700
9610,625
9611,885
9612,0
9613,0
9614,750
9615,850
9616,0
9617,0
9618,700
9619,950
9620,1600
9621,0
9622,0
9623,205
9624,1400
9625,1370
9626,0
9627,1238
9628,800
9629,425
9630,1165
9631,700
9632,600
9633,1389
9634,425
9635,550
9636,0
9637,0
9638,1700
9639,500
9640,0
9641,500
9642,2020
9643,1000
9644,455
9645,440
9646,720
9647,1500
9648,0
9649,1200
9650,0
9651,0
9652,2100
9653,600
9654,435
9655,805
9656,0
9657,565
9658,750
9659,0
9660,1085
9661,550
9662,550
9663,100
9664,1176
9665,0
9666,1560
9667,875
9668,0
9669,700
9670,0
9671,710
9672,0
9673,0
9674,625
9675,0
9676,0
9677,0
9678,0
9679,525
9680,1255
9681,525
9682,700
9683,0
9684,0
9685,800
9686,435
9687,0
9688,525
9689,1300
9690,0
9691,1850
9692,475
9693,1600
9694,0
9695,600
9696,700
9697,750
9698,745
9699,0
9700,500
9701,950
9702,750
9703,0
9704,2000
9705,0
9706,425
9707,0
9708,1400
9709,0
9710,500
9711,1100
9712,475
9713,515
9714,550
9715,585
9716,525
9717,0
9718,0
9719,0
9720,0
9721,0
9722,210
9723,450
9724,1396
9725,0
9726,475
9727,0
9728,0
9729,0
9730,700
9731,800
9732,1582
9733,1200
9734,950
9735,0
9736,1200
9737,1667
9738,945
9739,0
9740,600
9741,2429
9742,0
9743,0
9744,850
9745,900
9746,1062
9747,435
9748,0
9749,0
9750,0
9751,1257
9752,625
9753,0
9754,525
9755,1800
9756,495
9757,600
9758,0
9759,0
9760,550
9761,0
9762,1013
9763,575
9764,0
9765,625
9766,1400
9767,1250
9768,0
9769,0
9770,0
9771,725
9772,0
9773,0
9774,0
9775,0
9776,1100
9777,608
9778,0
9779,425
9780,1350
9781,1200
9782,0
9783,1600
9784,743
9785,847
9786,0
9787,200
9788,550
9789,0
9790,1050
9791,0
9792,0
9793,1500
9794,1500
9795,0
9796,450
9797,0
9798,600
9799,0
9800,900
9801,500
9802,0
9803,0
9804,0
9805,0
9806,700
9807,500
9808,0
9809,0
9810,1000
9811,485
9812,0
9813,750
9814,1300
9815,1175
9816,985
9817,645
9818,0
9819,900
9820,0
9821,535
9822,550
9823,0
9824,0
9825,0
9826,500
9827,1000
9828,0
9829,500
9830,0
9831,0
9832,0
9833,0
9834,900
9835,1000
9836,0
9837,900
9838,647
9839,575
9840,400
9841,1800
9842,0
9843,0
9844,0
9845,0
9846,0
9847,750
9848,0
9849,0
9850,500
9851,0
9852,425
9853,425
9854,0
9855,0
9856,1500
9857,800
9858,0
9859,899
9860,0
9861,540
9862,1000
9863,0
9864,0
9865,150
9866,2250
9867,0
9868,932
9869,9900
9870,1057
9871,715
9872,0
9873,0
9874,1533
9875,0
9876,760
9877,980
9878,600
9879,0
9880,0
9881,442
9882,0
9883,2000
9884,500
9885,1105
9886,650
9887,900
9888,0
9889,1210
9890,0
9891,0
9892,1258
9893,0
9894,600
9895,0
9896,0
9897,721
9898,500
9899,600
9900,0
9901,0
9902,0
9903,0
9904,0
9905,0
9906,1050
9907,0
9908,0
9909,850
9910,0
9911,750
9912,530
9913,0
9914,989
9915,600
9916,707
9917,0
9918,800
9919,0
9920,0
9921,0
9922,0
9923,1530
9924,900
9925,0
9926,1600
9927,0
9928,0
9929,580
9930,0
9931,1000
9932,500
9933,940
9934,800
9935,0
9936,800
9937,1470
9938,1550
9939,0
9940,939
9941,1400
9942,840
9943,800
9944,0
9945,435
9946,700
9947,942
9948,625
9949,600
9950,700
9951,600
9952,0
9953,500
9954,0
9955,1765
9956,0
9957,600
9958,500
9959,500
9960,0
9961,1805
9962,1871
9963,625
9964,0
9965,687
9966,700
9967,0
9968,0
9969,0
9970,702
9971,0
9972,1400
9973,1025
9974,0
9975,6000
9976,0
9977,500
9978,1400
9979,400
9980,0
9981,650
9982,907
9983,0
9984,0
9985,1300
9986,1250
9987,0
9988,0
9989,525
9990,0
9991,575
9992,950
9993,575
9994,0
9995,869
9996,1500
9997,0
9998,1100
9999,0
10000,1984
10001,0
10002,575
10003,0
10004,793
10005,400
10006,950
10007,650
10008,500
10009,0
10010,1650
10011,0
10012,2400
10013,500
10014,1200
10015,0
10016,820
10017,800
10018,770
10019,0
10020,946
10021,0
10022,638
10023,1200
10024,600
10025,1620
10026,525
10027,1201
10028,1800
10029,0
10030,0
10031,650
10032,1000
10033,945
10034,965
10035,550
10036,438
10037,750
10038,0
10039,1000
10040,0
10041,0
10042,0
10043,2000
10044,1000
10045,0
10046,700
10047,769
10048,0
10049,0
10050,650
10051,600
10052,0
10053,425
10054,0
10055,0
10056,0
10057,600
10058,525
10059,435
10060,0
10061,500
10062,0
10063,0
10064,0
10065,700
10066,750
10067,0
10068,700
10069,0
10070,1200
10071,0
10072,0
10073,609
10074,1000
10075,0
10076,550
10077,0
10078,1760
10079,1250
10080,800
10081,500
10082,600
10083,0
10084,0
10085,0
10086,1300
10087,550
10088,950
10089,935
10090,0
10091,1220
10092,700
10093,0
10094,0
10095,1100
10096,0
10097,435
10098,1400
10099,525
10100,0
10101,0
10102,0
10103,1200
10104,1214
10105,1100
10106,0
10107,0
10108,0
10109,1000
10110,0
10111,550
10112,1300
10113,0
10114,2000
10115,1750
10116,0
10117,440
10118,0
10119,0
10120,0
10121,1076
10122,550
10123,0
10124,706
10125,600
10126,0
10127,0
10128,700
10129,0
10130,400
10131,6500
10132,1549
10133,0
10134,0
10135,1300
10136,1100
10137,0
10138,625
10139,1100
10140,1700
10141,0
10142,756
10143,700
10144,525
10145,475
10146,1000
10147,1050
10148,0
10149,600
10150,0
10151,0
10152,1500
10153,0
10154,0
10155,0
10156,550
10157,0
10158,876
10159,876
10160,1200
10161,400
10162,1900
10163,0
10164,0
10165,1585
10166,0
10167,0
10168,600
10169,425
10170,550
10171,0
10172,2295
10173,790
10174,619
10175,0
10176,500
10177,0
10178,0
10179,0
10180,675
10181,0
10182,850
10183,0
10184,1250
10185,782
10186,0
10187,675
10188,700
10189,1500
10190,0
10191,0
10192,730
10193,0
10194,0
10195,600
10196,0
10197,1280
10198,0
10199,0
10200,840
10201,525
10202,520
10203,566
10204,800
10205,0
10206,875
10207,800
10208,750
10209,800
10210,450
10211,0
10212,550
10213,0
10214,500
10215,1400
10216,0
10217,825
10218,1869
10219,0
10220,1588
10221,550
10222,0
10223,1043
10224,674
10225,0
10226,0
10227,425
10228,920
10229,0
10230,0
10231,425
10232,0
10233,300
10234,0
10235,0
10236,0
10237,1650
10238,0
10239,1500
10240,825
10241,951
10242,500
10243,1800
10244,0
10245,600
10246,1000
10247,0
10248,425
10249,0
10250,600
10251,673
10252,0
10253,1365
10254,0
10255,0
10256,425
10257,425
10258,0
10259,0
10260,0
10261,740
10262,1200
10263,1000
10264,0
10265,900
10266,135
10267,500
10268,0
10269,425
10270,0
10271,0
10272,1588
10273,700
10274,0
10275,0
10276,650
10277,0
10278,0
10279,0
10280,1100
10281,1200
10282,0
10283,213
10284,0
10285,0
10286,325
10287,1800
10288,800
10289,1007
10290,850
10291,0
10292,0
10293,0
10294,0
10295,1295
10296,0
10297,1560
10298,891
10299,845
10300,1300
10301,700
10302,0
10303,876
10304,150
10305,800
10306,1301
10307,0
10308,675
10309,1350
10310,0
10311,0
10313,0
10314,0
10315,0
10316,0
10317,700
10318,0
10319,1200
10320,1050
10321,800
10322,530
10323,600
10324,750
10325,1100
10326,1800
10327,0
10328,1431
10329,0
10330,400
10331,3300
10332,1428
10333,800
10334,500
10335,750
10336,0
10337,800
10338,0
10339,475
10340,1400
10341,0
10342,0
10343,0
10344,1675
10345,0
10346,0
10347,0
10348,415
10349,3200
10350,1400
10351,800
10352,0
10353,1275
10354,435
10355,475
10356,0
10357,0
10358,1800
10359,1882
10360,425
10361,500
10362,0
10363,0
10364,0
10365,0
10366,725
10367,1200
10368,750
10369,0
10370,0
10371,1400
10372,680
10373,1000
10374,689
10375,0
10376,900
10377,0
10378,0
10379,1800
10380,0
10381,1700
10382,1000
10383,750
10384,0
10385,600
10386,890
10387,1150
10388,0
10389,425
10390,1287
10391,550
10392,525
10393,425
10394,1315
10395,850
10396,0
10397,1250
10398,1200
10399,0
10400,0
10401,0
10402,0
10403,750
10404,0
10405,0
10406,0
10407,0
10408,209
10409,825
10410,500
10411,1090
10412,485
10413,1370
10414,1050
10415,650
10416,0
10417,920
10418,803
10419,1600
10420,0
10421,0
10422,0
10423,400
10424,2052
10425,699
10426,700
10427,1300
10428,1000
10429,1272
10430,0
10431,1530
10432,0
10433,0
10434,475
10435,0
10436,0
10437,0
10438,0
10439,850
10440,0
10441,1468
10442,936
10443,615
10444,0
10445,0
10446,700
10447,0
10448,850
10449,540
10450,800
10451,0
10452,1650
10453,435
10454,1080
10455,0
10456,0
10457,0
10458,0
10459,0
10460,0
10461,1600
10462,600
10463,0
10464,0
10465,0
10466,950
10467,0
10468,0
10469,400
10470,0
10471,860
10472,1300
10473,1600
10474,650
10475,0
10476,600
10477,0
10478,0
10479,535
10480,0
10481,1100
10482,1325
10483,495
10484,600
10485,0
10486,1000
10487,1000
10488,1150
10489,0
10490,1600
10491,920
10492,0
10493,0
10494,0
10495,450
10496,0
10497,0
10498,0
10499,2000
10500,0
10501,1200
10502,1086
10503,800
10504,550
10505,1500
10506,0
10507,0
10508,0
10509,0
10510,0
10511,650
10512,500
10513,0
10514,205
10515,0
10516,460
10517,700
10518,0
10519,0
10520,670
10521,550
10522,0
10523,675
10524,0
10525,800
10526,850
10527,690
10528,0
10529,0
10530,0
10531,0
10532,755
10533,1050
10534,1545
10535,225
10536,0
10537,0
10538,0
10539,0
10540,650
10541,1525
10542,2466
10543,0
10544,830
10545,1857
10546,600
10547,0
10548,0
10549,1700
10550,0
10551,0
10552,0
10553,1000
10554,610
10555,800
10556,1175
10557,650
10558,500
10559,2200
10560,1000
10561,1000
10562,0
10563,500
10564,450
10565,0
10566,0
10567,0
10568,1140
10569,1356
10570,1045
10571,1117
10572,700
10573,0
10574,0
10575,800
10576,0
10577,0
10578,1388
10579,500
10580,760
10581,0
10582,0
10583,1100
10584,0
10585,0
10586,0
10587,500
10588,0
10589,680
10590,0
10591,0
10592,1957
10593,0
10594,0
10595,0
10596,450
10597,1000
10598,1050
10599,0
10600,1200
10601,500
10602,0
10603,576
10604,0
10605,0
10606,0
10607,485
10608,0
10609,1325
10610,1400
10611,0
10612,1200
10613,0
10614,300
10615,0
10616,1300
10617,1300
10618,0
10619,0
10620,500
10621,0
10622,0
10623,1266
10624,0
10625,0
10626,2500
10627,550
10628,0
10629,295
10630,0
10631,1875
10632,0
10633,765
10634,0
10635,0
10636,0
10637,900
10638,1570
10639,1000
10640,600
10641,0
10642,800
10643,1700
10644,0
10645,600
10646,1100
10647,0
10648,0
10649,0
10650,1100
10651,900
10652,0
10653,0
10654,550
10655,2038
10656,735
10657,1200
10658,0
10659,0
10660,550
10661,1700
10662,787
10663,0
10664,1000
10665,920
10666,712
10667,1167
10668,0
10669,900
10670,0
10671,1500
10672,1400
10673,0
10674,0
10675,446
10676,2000
10677,0
10678,0
10679,1800
10680,0
10681,465
10682,0
10683,653
10684,1125
10685,6500
10686,1400
10687,0
10688,0
10689,0
10690,0
10691,1000
10692,1062
10693,550
10694,425
10695,1300
10696,0
10697,800
10698,500
10699,0
10700,0
10701,900
10702,0
10703,0
10704,1254
10705,600
10706,0
10707,0
10708,705
10709,525
10710,0
10711,950
10712,0
10713,0
10714,500
10715,400
10716,0
10717,490
10718,0
10719,500
10720,0
10721,0
10722,0
10723,700
10724,0
10725,2200
10726,575
10727,1976
10728,0
10729,0
10730,625
10731,0
10732,1200
10733,475
10734,0
10735,1200
10736,1050
10737,900
10738,0
10739,1100
10740,745
10741,1440
10742,1774
10743,1000
10744,450
10745,0
10746,0
10747,876
10748,450
10749,0
10750,0
10751,875
10752,1500
10753,561
10754,900
10755,0
10756,848
10757,0
10758,500
10759,460
10760,625
10761,2132
10762,875
10763,0
10764,0
10765,1864
10766,0
10767,1425
10768,0
10769,0
10770,868
10771,950
10772,0
10773,0
10774,705
10775,2200
10776,1235
10777,425
10778,0
10779,500
10780,834
10781,600
10782,0
10783,550
10784,800
10785,450
10786,0
10787,0
10788,1343
10789,0
10790,0
10791,0
10792,951
10793,0
10794,450
10795,1265
10796,1300
10797,2000
10798,500
10799,0
10800,425
10801,0
10802,1850
10803,0
10804,1250
10805,0
10806,0
10807,800
10808,0
10809,450
10810,700
10811,550
10812,0
10813,0
10814,750
10815,0
10816,1000
10818,0
10819,515
10820,850
10821,800
10822,0
10823,700
10824,0
10825,575
10826,957
10827,500
10828,600
10829,500
10830,808
10831,0
10832,950
10833,480
10834,600
10835,1225
10836,650
10837,0
10838,1756
10839,500
10840,425
10841,962
10843,700
10844,0
10845,800
10846,0
10847,0
10848,1000
10849,0
10850,700
10851,0
10852,450
10853,0
10854,900
10855,0
10856,0
10857,0
10858,0
10859,0
10860,1980
10861,0
10862,0
10863,1700
10864,0
10865,700
10866,860
10867,0
10868,0
10869,800
10870,1250
10871,735
10872,0
10873,0
10874,937
10875,0
10876,520
10877,700
10878,0
10879,0
10880,0
10881,0
10882,400
10883,2000
10884,0
10885,800
10886,700
10887,0
10888,0
10889,0
10890,0
10891,490
10892,1832
10893,0
10894,492
10895,550
10896,440
10897,213
10898,0
10899,600
10900,1200
10901,0
10902,0
10903,0
10904,0
10905,1097
10906,450
10907,0
10908,0
10909,906
10910,1056
10911,500
10912,925
10913,425
10914,875
10915,0
10916,800
10917,754
10918,0
10919,1000
10920,0
10921,0
10922,1783
10923,1800
10924,1000
10925,0
10926,0
10927,0
10928,0
10929,0
10930,1449
10931,950
10932,755
10933,0
10934,0
10935,700
10936,2800
10937,0
10938,550
10939,0
10940,0
10941,1700
10942,0
10943,1700
10944,700
10945,0
10946,1550
10947,1078
10948,8000
10949,0
10950,0
10951,0
10952,525
10953,0
10954,1895
